date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:41:00	68399/68399	---M-Z	200	added ('OK')	text/html	etag:%2210b2f-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/index.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/index.html	(from )
17:41:01	116482/116482	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%221c702-615f6cb15e2a8%22	https://shreethemes.in/landrick/dashboard/assets/images/favicon.ico	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/favicon.ico	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:02	3269/3269	---M-Z	200	added ('OK')	text/css	etag:%22cc5-615f6cb18efed-gzip%22	https://shreethemes.in/landrick/dashboard/assets/libs/simplebar/simplebar.min.css	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/libs/simplebar/simplebar.min.css	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:02	287376/287376	---M-Z	200	added ('OK')	text/css	etag:%2246290-639e18732a7ac-gzip%22	https://shreethemes.in/landrick/dashboard/assets/css/bootstrap.min.css	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/css/bootstrap.min.css	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:04	346626/346626	---M-Z	200	added ('OK')	text/css	etag:%2254a02-615f6cb17c70b-gzip%22	https://shreethemes.in/landrick/dashboard/assets/libs/@mdi/font/css/materialdesignicons.min.css	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/libs/@mdi/font/css/materialdesignicons.min.css	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:04	67872/67872	---M-Z	200	added ('OK')	text/css	etag:%2210920-615f6cb152727-gzip%22	https://shreethemes.in/landrick/dashboard/assets/css/icons.min.css	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/css/icons.min.css	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:05	66479/66479	---M-Z	200	added ('OK')	text/css	etag:%22103af-639e18732f5cc-gzip%22	https://shreethemes.in/landrick/dashboard/assets/libs/@iconscout/unicons/css/line.css	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/libs/@iconscout/unicons/css/line.css	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:06	47055/47055	---M-Z	200	added ('OK')	text/css	etag:%22b7cf-639e18732a7ac-gzip%22	https://shreethemes.in/landrick/dashboard/assets/css/style.min.css	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/css/style.min.css	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:07	2699/2699	---M--	200	added ('OK')	image/png	etag:%22a8b-615f6cb15e2a8%22	https://shreethemes.in/landrick/dashboard/assets/images/logo-dark.png	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/logo-dark.png	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:08	2425/2425	---M--	200	added ('OK')	image/png	etag:%22979-615f6cb15e2a8%22	https://shreethemes.in/landrick/dashboard/assets/images/logo-light.png	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/logo-light.png	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:09	94834/94834	---M-Z	200	added ('OK')	text/html	etag:%2217272-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/index-crypto.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/index-crypto.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:10	68419/68419	---M-Z	200	added ('OK')	text/html	etag:%2210b43-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/index-dark.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/index-dark.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:11	68416/68416	---M-Z	200	added ('OK')	text/html	etag:%2210b40-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/index-rtl.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/index-rtl.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:12	68426/68426	---M-Z	200	added ('OK')	text/html	etag:%2210b4a-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/index-rtl-dark.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/index-rtl-dark.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:13	68395/68395	---M-Z	200	added ('OK')	text/html	etag:%2210b2b-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/index-sidebar-light.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/index-sidebar-light.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:14	68411/68411	---M-Z	200	added ('OK')	text/html	etag:%2210b3b-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/index-sidebar-colored.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/index-sidebar-colored.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:15	63623/63623	---M-Z	200	added ('OK')	text/html	etag:%22f887-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/chat.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/chat.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:16	69434/69434	---M-Z	200	added ('OK')	text/html	etag:%2210f3a-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/email.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/email.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:17	34354/34354	---M-Z	200	added ('OK')	text/html	etag:%228632-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/calendar.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/calendar.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:18	67129/67129	---M-Z	200	added ('OK')	text/html	etag:%2210639-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/profile.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/profile.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:19	48658/48658	---M-Z	200	added ('OK')	text/html	etag:%22be12-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/profile-setting.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/profile-setting.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:20	55067/55067	---M-Z	200	added ('OK')	text/html	etag:%22d71b-639e187345d2d-gzip%22	https://shreethemes.in/landrick/dashboard/blog.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/blog.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:21	59462/59462	---M-Z	200	added ('OK')	text/html	etag:%22e846-639e187345d2d-gzip%22	https://shreethemes.in/landrick/dashboard/blog-detail.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/blog-detail.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:22	86157/86157	---M-Z	200	added ('OK')	text/html	etag:%221508d-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/shop.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/shop.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:23	57673/57673	---M-Z	200	added ('OK')	text/html	etag:%22e149-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/product-detail.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/product-detail.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:24	41425/41425	---M-Z	200	added ('OK')	text/html	etag:%22a1d1-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/shop-cart.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/shop-cart.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:25	46591/46591	---M-Z	200	added ('OK')	text/html	etag:%22b5ff-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/checkout.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/checkout.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:26	42820/42820	---M-Z	200	added ('OK')	text/html	etag:%22a744-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/gallery-one.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/gallery-one.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:27	42680/42680	---M-Z	200	added ('OK')	text/html	etag:%22a6b8-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/gallery-two.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/gallery-two.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:28	56984/56984	---M-Z	200	added ('OK')	text/html	etag:%22de98-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/faqs.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/faqs.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:29	54362/54362	---M-Z	200	added ('OK')	text/html	etag:%22d45a-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/pricing.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/pricing.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:30	41737/41737	---M-Z	200	added ('OK')	text/html	etag:%22a309-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/timeline.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/timeline.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:31	48193/48193	---M-Z	200	added ('OK')	text/html	etag:%22bc41-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/team.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/team.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:32	31987/31987	---M-Z	200	added ('OK')	text/html	etag:%227cf3-639e187345d2d-gzip%22	https://shreethemes.in/landrick/dashboard/blank-page.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/blank-page.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:33	34527/34527	---M-Z	200	added ('OK')	text/html	etag:%2286df-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/privacy.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/privacy.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:34	41054/41054	---M-Z	200	added ('OK')	text/html	etag:%22a05e-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/terms.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/terms.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:35	57869/57869	---M-Z	200	added ('OK')	text/html	etag:%22e20d-639e187348c0e-gzip%22	https://shreethemes.in/landrick/dashboard/ui-button.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/ui-button.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:36	39853/39853	---M-Z	200	added ('OK')	text/html	etag:%229bad-639e187348c0e-gzip%22	https://shreethemes.in/landrick/dashboard/ui-badges.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/ui-badges.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:37	46031/46031	---M-Z	200	added ('OK')	text/html	etag:%22b3cf-639e187348c0e-gzip%22	https://shreethemes.in/landrick/dashboard/ui-alert.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/ui-alert.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:38	41489/41489	---M-Z	200	added ('OK')	text/html	etag:%22a211-639e187348c0e-gzip%22	https://shreethemes.in/landrick/dashboard/ui-dropdown.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/ui-dropdown.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:39	40556/40556	---M-Z	200	added ('OK')	text/html	etag:%229e6c-639e187348c0e-gzip%22	https://shreethemes.in/landrick/dashboard/ui-typography.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/ui-typography.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:40	43997/43997	---M-Z	200	added ('OK')	text/html	etag:%22abdd-639e187348c0e-gzip%22	https://shreethemes.in/landrick/dashboard/ui-background.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/ui-background.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:41	33208/33208	---M-Z	200	added ('OK')	text/html	etag:%2281b8-639e187348c0e-gzip%22	https://shreethemes.in/landrick/dashboard/ui-text.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/ui-text.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:42	36010/36010	---M-Z	200	added ('OK')	text/html	etag:%228caa-639e187348c0e-gzip%22	https://shreethemes.in/landrick/dashboard/ui-tooltip-popover.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/ui-tooltip-popover.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:43	33174/33174	---M-Z	200	added ('OK')	text/html	etag:%228196-639e187348c0e-gzip%22	https://shreethemes.in/landrick/dashboard/ui-shadow.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/ui-shadow.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:44	41946/41946	---M-Z	200	added ('OK')	text/html	etag:%22a3da-639e187348c0e-gzip%22	https://shreethemes.in/landrick/dashboard/ui-border.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/ui-border.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:45	52661/52661	---M-Z	200	added ('OK')	text/html	etag:%22cdb5-639e187348c0e-gzip%22	https://shreethemes.in/landrick/dashboard/ui-form.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/ui-form.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:46	33818/33818	---M-Z	200	added ('OK')	text/html	etag:%22841a-639e187348c0e-gzip%22	https://shreethemes.in/landrick/dashboard/ui-pagination.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/ui-pagination.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:47	36608/36608	---M-Z	200	added ('OK')	text/html	etag:%228f00-639e187348c0e-gzip%22	https://shreethemes.in/landrick/dashboard/ui-avatar.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/ui-avatar.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:48	50244/50244	---M-Z	200	added ('OK')	text/html	etag:%22c444-639e187348c0e-gzip%22	https://shreethemes.in/landrick/dashboard/ui-modals.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/ui-modals.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:49	36259/36259	---M-Z	200	added ('OK')	text/html	etag:%228da3-639e187348c0e-gzip%22	https://shreethemes.in/landrick/dashboard/ui-icons.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/ui-icons.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:50	3755/3755	---M-Z	200	added ('OK')	text/html	etag:%22eab-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/email-confirmation.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/email-confirmation.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:51	3677/3677	---M-Z	200	added ('OK')	text/html	etag:%22e5d-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/email-password-reset.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/email-password-reset.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:52	4248/4248	---M-Z	200	added ('OK')	text/html	etag:%221098-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/email-alert.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/email-alert.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:53	6934/6934	---M-Z	200	added ('OK')	text/html	etag:%221b16-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/email-invoice.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/email-invoice.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:54	52573/52573	---M-Z	200	added ('OK')	text/html	etag:%22cd5d-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/invoice-list.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/invoice-list.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:55	41149/41149	---M-Z	200	added ('OK')	text/html	etag:%22a0bd-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/invoice.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/invoice.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:56	5093/5093	---M-Z	200	added ('OK')	text/html	etag:%2213e5-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/login.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/login.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:57	8874/8874	---M-Z	200	added ('OK')	text/html	etag:%2222aa-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/login-cover.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/login-cover.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:58	5067/5067	---M-Z	200	added ('OK')	text/html	etag:%2213cb-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/signup.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/signup.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:41:59	10245/10245	---M-Z	200	added ('OK')	text/html	etag:%222805-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/signup-cover.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/signup-cover.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:00	4184/4184	---M-Z	200	added ('OK')	text/html	etag:%221058-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/reset-password.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/reset-password.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:01	5647/5647	---M-Z	200	added ('OK')	text/html	etag:%22160f-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/reset-password-cover.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/reset-password-cover.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:02	5797/5797	---M-Z	200	added ('OK')	text/html	etag:%2216a5-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/lock-screen.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/lock-screen.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:03	5072/5072	---M-Z	200	added ('OK')	text/html	etag:%2213d0-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/comingsoon.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/comingsoon.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:04	4555/4555	---M-Z	200	added ('OK')	text/html	etag:%2211cb-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/maintenance.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/maintenance.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:05	3257/3257	---M-Z	200	added ('OK')	text/html	etag:%22cb9-639e187346cce-gzip%22	https://shreethemes.in/landrick/dashboard/error.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/error.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:06	3410/3410	---M-Z	200	added ('OK')	text/html	etag:%22d52-639e187347c6e-gzip%22	https://shreethemes.in/landrick/dashboard/thankyou.html	./landrick-dashboard/shreethemes.in/landrick/dashboard/thankyou.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:07	8963/8963	---M--	200	added ('OK')	image/png	etag:%222303-615f6cb15e2a8%22	https://shreethemes.in/landrick/dashboard/assets/images/logo-icon.png	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/logo-icon.png	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:08	23885/23885	---M--	200	added ('OK')	image/jpeg	etag:%225d4d-615f6cb15a428%22	https://shreethemes.in/landrick/dashboard/assets/images/client/04.jpg	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/client/04.jpg	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:10	76053/76053	---M--	200	added ('OK')	image/jpeg	etag:%2212915-615f6cb15b3c8%22	https://shreethemes.in/landrick/dashboard/assets/images/client/15.jpg	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/client/15.jpg	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:11	14917/14917	---M--	200	added ('OK')	image/jpeg	etag:%223a45-615f6cb15a428%22	https://shreethemes.in/landrick/dashboard/assets/images/client/05.jpg	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/client/05.jpg	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:11	20003/20003	---M--	200	added ('OK')	image/jpeg	etag:%224e23-615f6cb15a428%22	https://shreethemes.in/landrick/dashboard/assets/images/client/01.jpg	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/client/01.jpg	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:12	16977/16977	---M--	200	added ('OK')	image/jpeg	etag:%224251-615f6cb15a428%22	https://shreethemes.in/landrick/dashboard/assets/images/client/02.jpg	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/client/02.jpg	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:13	17294/17294	---M--	200	added ('OK')	image/jpeg	etag:%22438e-615f6cb15a428%22	https://shreethemes.in/landrick/dashboard/assets/images/client/03.jpg	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/client/03.jpg	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:14	21354/21354	---M--	200	added ('OK')	image/jpeg	etag:%22536a-615f6cb15a428%22	https://shreethemes.in/landrick/dashboard/assets/images/client/06.jpg	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/client/06.jpg	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:15	15165/15165	---M--	200	added ('OK')	image/jpeg	etag:%223b3d-615f6cb15a428%22	https://shreethemes.in/landrick/dashboard/assets/images/client/07.jpg	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/client/07.jpg	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:16	26783/26783	---M--	200	added ('OK')	image/jpeg	etag:%22689f-615f6cb15a428%22	https://shreethemes.in/landrick/dashboard/assets/images/client/08.jpg	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/client/08.jpg	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:18	80148/80148	---M--	200	added ('OK')	image/jpeg	etag:%2213914-615f6cb15a428%22	https://shreethemes.in/landrick/dashboard/assets/images/client/09.jpg	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/client/09.jpg	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:19	96037/96037	---M--	200	added ('OK')	image/jpeg	etag:%2217725-615f6cb15a428%22	https://shreethemes.in/landrick/dashboard/assets/images/client/10.jpg	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/client/10.jpg	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:21	233416/233416	---M--	200	added ('OK')	image/png	etag:%2238fc8-615f6cb15e2a8%22	https://shreethemes.in/landrick/dashboard/assets/images/demos/rtl.png	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/demos/rtl.png	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:21	237628/237628	---M--	200	added ('OK')	image/png	etag:%223a03c-615f6cb15d308%22	https://shreethemes.in/landrick/dashboard/assets/images/demos/ltr.png	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/demos/ltr.png	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:22	268331/268331	---M--	200	added ('OK')	image/png	etag:%224182b-615f6cb15d308%22	https://shreethemes.in/landrick/dashboard/assets/images/demos/dark.png	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/demos/dark.png	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:23	266360/266360	---M--	200	added ('OK')	image/png	etag:%2241078-615f6cb15c368%22	https://shreethemes.in/landrick/dashboard/assets/images/demos/dark-rtl.png	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/demos/dark-rtl.png	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:23	91583/91583	---M-Z	200	added ('OK')	text/html	etag:%22165bf-639e187376a71-gzip%22	https://shreethemes.in/landrick/landing/index.html	./landrick-dashboard/shreethemes.in/landrick/landing/index.html	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:25	130223/130223	---M--	200	added ('OK')	image/png	etag:%221fcaf-615f6cb15d308%22	https://shreethemes.in/landrick/dashboard/assets/images/demos/landing.png	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/images/demos/landing.png	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:25	80821/80821	---M-Z	200	added ('OK')	text/javascript	etag:%2213bb5-639e187345d2d-gzip%22	https://shreethemes.in/landrick/dashboard/assets/libs/bootstrap/js/bootstrap.bundle.min.js	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/libs/bootstrap/js/bootstrap.bundle.min.js	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:26	76047/76047	---M-Z	200	added ('OK')	text/javascript	etag:%221290f-6250db1c1dc5a-gzip%22	https://shreethemes.in/landrick/dashboard/assets/libs/feather-icons/feather.min.js	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/libs/feather-icons/feather.min.js	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:27	27246/27246	---M-Z	200	added ('OK')	text/javascript	etag:%226a6e-639e187345d2d-gzip%22	https://shreethemes.in/landrick/dashboard/assets/libs/simplebar/simplebar.min.js	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/libs/simplebar/simplebar.min.js	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:29	576627/576627	---MCZ	200	added ('OK')	text/javascript	etag:%228cc73-639e187344d8d-gzip%22	https://shreethemes.in/landrick/dashboard/assets/libs/apexcharts/apexcharts.min.js	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/libs/apexcharts/apexcharts.min.js	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:29	25708/25708	---M-Z	200	added ('OK')	text/javascript	etag:%22646c-639e18732b74c-gzip%22	https://shreethemes.in/landrick/dashboard/assets/js/plugins.init.js	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/js/plugins.init.js	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:30	8878/8878	---M-Z	200	added ('OK')	text/javascript	etag:%2222ae-639e18732b74c-gzip%22	https://shreethemes.in/landrick/dashboard/assets/js/app.js	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/js/app.js	(from https://shreethemes.in/landrick/dashboard/index.html)
17:42:34	1307880/1307880	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2213f4e8-615f6cb17c70b%22	https://shreethemes.in/landrick/dashboard/assets/libs/@mdi/font/fonts/materialdesignicons-webfont.eot?v=7.4.47	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/libs/@mdi/font/fonts/materialdesignicons-webfont6937.eot	(from https://shreethemes.in/landrick/dashboard/assets/libs/@mdi/font/css/materialdesignicons.min.css)
17:42:34	1307880/1307880	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2213f4e8-615f6cb17c70b%22	https://shreethemes.in/landrick/dashboard/assets/libs/@mdi/font/fonts/materialdesignicons-webfont.eot?	./landrick-dashboard/shreethemes.in/landrick/dashboard/assets/libs/@mdi/font/fonts/materialdesignicons-webfontd41d.eot	(from https://shreethemes.in/landrick/dashboard/assets/libs/@mdi/font/css/materialdesignicons.min.css)
